country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,19.007,2021
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.800,2022
IRL,Ireland,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,18.800,2023
IRL,Ireland,gdi_group,GDI Group,GDI,Gender Development Index,1,2023
IRL,Ireland,gii_rank,GII Rank,GII,Gender Inequality Index,19,2023
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,14618.287,1990
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,15182.617,1991
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,16031.642,1992
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,17024.624,1993
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,18372.964,1994
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,19893.485,1995
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,21589.508,1996
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,23749.200,1997
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,26121.499,1998
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,28248.441,1999
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,30996.800,2000
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,32000.653,2001
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,33367.715,2002
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,34824.317,2003
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,32222.032,2004
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,35259.260,2005
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,36249.257,2006
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,35898.343,2007
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,35149.149,2008
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,32774.739,2009
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,34232.400,2010
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,33803.526,2011
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,34701.432,2012
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,35954.423,2013
IRL,Ireland,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,37918.110,2014
