country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.417,2014
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.424,2015
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.430,2016
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.437,2017
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.443,2018
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.450,2019
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.455,2020
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.454,2021
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.462,2022
ETH,Ethiopia,hdi_f,HDI female,GDI,Gender Development Index,0.465,2023
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.336,2000
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.349,2001
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.355,2002
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.359,2003
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.371,2004
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.391,2005
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.402,2006
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.417,2007
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.431,2008
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.438,2009
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.447,2010
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.457,2011
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.464,2012
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.474,2013
